tweet_id,text,user_id,created_at
1945476890724331520,"Anak-anak Papua antusias menerima Program Makan Bergizi Gratis

#MakanBergiziGratis
#VisiPresidenPrabowo
#PapuaDamai
#PapuaIndonesia
#PapuaMerdeka
#OrganisasiPapuaMerdeka
#InfoPapua https://t.co/zAXTMmKzbL",57237733,2025-07-16 13:33:30+00:00
1921110785624867328,"@BANGSAygSUJUD @Cak_Kancil007 @mimih6mei @kiwalipitu @Kimberley_PS08 @99propaganda @are_inismyname @awikuchuz @bitCarli77 @FDonghun @Ndons_Back Setuju.
Dokumentasi dari penerima MBG dg hp sangat mudah di lakukan.
Anak sekolah berani untuk viralkan sesuatu yg menurut mereka tidak layak.",1348987504985133056,2025-05-10 07:51:18+00:00
1945332547036307968,@DivHumas_Polri Program makan bergizi gratis ini bikin kita optimis masa depan generasi emas!,1935168445576044544,2025-07-16 03:59:56+00:00
1906393549966623232,"@Tsaritsanotame Kita adalah bangsa yang BESARR💯. Rugi banget elon, apple dan nvidia ga mau nyicipin UU ciptaker🙂‍↔️. Padahal banyak negara yang mau belajar program MBG👏🏻",983365547445239808,2025-03-30 17:10:16+00:00
1925931699893867008,@ARSIPAJA Owh pantes MBG digenjot terus tanpa evaluasi meski ada yg mulai keracunan,1456970869805228032,2025-05-23 15:07:53+00:00
1905521611761168896,"@justdading mbg kiy eksperiment sosial skala besar, jadi ya layak dipelajari",16462506,2025-03-28 07:25:29+00:00
1983219662289809920,"Ferry Latuhihin blak-blakan bongkar anggaran MBG yang penuh tanda tanya! Ia menantang Purbaya untuk buka data sesungguhnya, bahkan siap cium tangan jika Purbaya berani usik hitungan anggaran yang dianggap janggal.

Saksikan Rakyat Bersuara episode Purbaya akan ""Reset"" Indonesia https://t.co/C3Mn5VbSML",132078023,2025-10-28 17:09:48+00:00
1934761403178758144,"Siap Mendukung Program MBG Pemerintah, Kapolda Bali dampingi Kapolri Tinjau SPPG Polda Bali

#PolriUntukMasyarakat #DivisiHumasPolri #HumasPoldaBali #Kapolri #KapoldaBali #PoldaBaliDharma #MakanBergisiGratis #SPPG https://t.co/vOQ4SD5XvQ",154783449,2025-06-16 23:53:59+00:00
1880634655084552448,MBG itu akan jadi masalah selamanya. Selamanya.,345225917,2025-01-18 15:13:36+00:00
1962101138733580544,Ternyata mbg yg ga seberapa itu cm trial..,1789241823027929088,2025-08-31 10:32:20+00:00
1966956826446229504,@multibank_io @JoeParys Bullish mbg,1496042270524866560,2025-09-13 20:07:06+00:00
1939693557021106688,"@DS_yantie Secara pribadi, kalau gw jadi dapur mbg, gw bakal siapin amplop aja. Isinya uang 4.000. biar siswa jajan sendiri. 🤣🤣🤣",1753289596073545728,2025-06-30 14:32:36+00:00
2003834648212955648,"pemerintah terlalu ambisius mengejar target politik sehingga mengabaikan suara kritis. keberhasilan MBG tdk bisa diukur dari seberapa banyak kotak makanan yg dibagikan, tp dari seberapa bersih “alur” &amp; seberapa signifikan kenaikan status gizi anak indonesia.",2944528388,2025-12-24 14:26:24+00:00
1876209288588448000,kata gwe ya.....program makan gratis gandeng produsen MRE buat maksi gratis.....biar anak anak mental baja 😂,1844618478797586432,2025-01-06 10:08:47+00:00
1886894977835524352,@revhle MBG bikin pembully makin kuat buat bully,1685447374498635776,2025-02-04 21:49:54+00:00
1889335588181930496,@xMBGx Mbg rn https://t.co/5blMSZjdiA,826175394,2025-02-11 15:28:01+00:00
1931319493290299648,@hazimkahin @ernestprakasa @grok Nih klo di sopi segini orinya 😭 https://t.co/7W8ykoacG5 buat MBG bisa bergizi beneran tiap hari steak selama sebulan,1105349144304992256,2025-06-07 11:57:04+00:00
1890699900905476352,"Dengan program MBG, kita dapat bersama-sama perbaiki persoalan gizi buruk #IndonesiaEmas #PresidenPrabowo #MakanBergiziGratis #bergizigratis #SDMUnggul #cegahstunting #GiziUntukNegeri #ProgramGiziNasional #PrabowoSubianto #beritaViral https://t.co/YU78xHIh6q",1768461402925371392,2025-02-15 09:49:18+00:00
1898997963961324032,Badan Gizi Nasional Gandeng Lembaga Independen Untuk Akredirasi Pelaksanaan MBG https://t.co/V9pZ4UrFZ2,1549650487573524480,2025-03-10 07:22:50+00:00
1975707587548225792,"Setelah membaca berita tentang MBG beberapa hari ini, mau sedikit berpendapat soal MBG ini, karena ponakan juga salah satu penerimanya. Pemilihan kantin sekolah sebagai ‘tenaga’ MBG bisa jadi solusi yg efisien. Selain sudah berada di lingkungan sekolah tsb, bisa utk membantu umkm",136260284,2025-10-07 23:39:30+00:00
1977850264377069824,"@TirtoID Ngapain ngirim TNI segala, noh kenalan gw, kaga punya pengalaman bikin makanan catering, hajatan, nikahan, atau nasi box, dapet tuh proyek mbg 1M kontrak beberapa tahun. Asli proyek lawak 🥱",139681306,2025-10-13 21:33:44+00:00
1948679120793317632,"Proses Pembangunan Dapur SPPG MBG Polres Sergai dalam hal Mendukung program prioritas Pemerintah

Polres Sergai Mejuah-Juah https://t.co/76ixViZ70X",1619164676696465408,2025-07-25 09:38:01+00:00
1889631114370625792,@Dandhy_Laksono Pdhl dana utk MBG msh morat-marit,2547128168,2025-02-12 11:02:19+00:00
1952231635581346048,"Percepatan Program Makan Bergizi Gratis (MBG) di Papua bukan sekadar program bantuan, tapi investasi jangka panjang untuk membangun fondasi generasi muda yang sehat, cerdas, dan berdaya saing. #MBGPapua #MakanBergiziGratis #GenerasiSehatPapua #PapuaCerdas #PapuaMaju https://t.co/8lEt4zbPHE",2850437696,2025-08-04 04:54:27+00:00
1955412766262694400,"Program Makan Bergizi Gratis di Sragen Dihentikan, 251 Orang Sakit https://t.co/qDeunsS4Yy",3811914674,2025-08-12 23:35:07+00:00
1939324044224180480,"Manfaat Program Makan Bergizi Gratis

#FaktaIndonesia
#MakanBergiziGratis
#ManfaatMakanBergiziGratis
#DukungProgramMakanBergiziGratis https://t.co/J6SwhSwyo3",1844360750170865664,2025-06-29 14:04:17+00:00
1953341923810558208,Program MBG jadi langkah nyata buat nyiapin generasi unggul menuju Indonesia Emas 2045 #ManfaatMBG #IndonesiaEmas2045 https://t.co/k0owCWPrIA,1387238937165324288,2025-08-07 06:26:20+00:00
1898911800378507776,"Makan Bergizi Gratis (MBG) dapat memenuhi kebutuhan gizi yang tepat bagi seluruh anak Indonesia, MBG juga tidak hanya mengatasi food waste, tetapi juga menyasar masalah ketimpangan distribusi pangan. #MakanBergiziGratis https://t.co/8Qe5K2QIf6",1714457389787938816,2025-03-10 01:40:27+00:00
1983670548556345600,"@apocalypsoblitz @kompascom Salah. 
Alasan cerai: duit hasil ngebuzzer MBG ditilep Dady sendiri, pdhl Sabrina ikutan ngebuzzer.",1913611417082814464,2025-10-29 23:01:28+00:00
1908162777845477376,Pemerintah berkomitmen memberikan makan bergizi gratis buat anak indonesia #DukungMBG https://t.co/YN4aos05sT,2354223986,2025-04-04 14:20:32+00:00
1896243310815227904,MBG ( Makan  Berbuka Gratis) Hari kedua. https://t.co/TZXnbnFPmE,969115945305124864,2025-03-02 16:56:50+00:00
1918382331120808192,"gizi yang baik, membuat generasi anak bangsa kita semakin berprestasi dan menjadi generasi bebas stunting

#MBGMembangunSDMUnggul
Lanjutkan MBG https://t.co/nislyihEOF",1560256782429069312,2025-05-02 19:09:24+00:00
1883342998127411456,"@Droendroen @Muhamma87797214 @prastow Jangkring, kecoa, babi, tikus dll bisa kok jadi menu MBG

Soal alergi atau keracunan, ya urusan anak sekolah masing-masing lah ya",63354728,2025-01-26 02:35:36+00:00
1986021011331097088,wkwkwk makin ogah join mbg bareng gendut,1209127201745989632,2025-11-05 10:41:22+00:00
1914097986575245568,"@ogiehart Mbg di sekolah kakak gw, tiap hari gurunya jd masak ulang lauk2 yg g kemakan, supaya g kebuang. Anak2 dimasakin bener aj kdg ga doyan, lah ini seringnya lauk g ad rasa, pernah ad yg basi juga. Siapa doyaaaan gue tanyaaaa???",2881298346,2025-04-20 23:24:56+00:00
1927270145686188288,@cnbcindonesia PENGANGGURAN dicariin dong solusinya jangan jor jor an MBG dan IKN mulu kasian rakyat udah megap2 susah cari kerja sekarang. Klo petlu negara bangun pabrik buat buka lowongan kerja yg banyak pake itu DANANTARA.,1846749067864625152,2025-05-27 07:46:24+00:00
1975705418413531136,@takanetohana_ CEP EOM BANGUN BURU MASAK MBG,1223939892989718528,2025-10-07 23:30:53+00:00
1930858061209677824,"4 Manfaat MBG Untuk Anak Bangsa

#MakanBergiziGratis #MBG #DukungMakanBergiziGratis #AnakSehatIndonesiaHebat https://t.co/pYeu70VKuP",1549653544927887360,2025-06-06 05:23:30+00:00
1932748901423198720,@ARSIPAJA Mbg kan pake duit negara kenapa bilang nya dari prabowo ??????????,1569776038795948032,2025-06-11 10:37:01+00:00
1893683125718310912,"harga air putih perbotol lebih mahal dari budget MBG untuk perorang kocak, emang efisiensi ngentot",1827697551392518144,2025-02-23 15:23:34+00:00
1982168028084142336,@Franken_blues Ente bocil MBG ya?,1878622560478543872,2025-10-25 19:30:59+00:00
1927555897305235712,"Bhabinkamtibmas kelurahan Giwangan Aipda Basyori Anwar, SH melaksanakan kegiatan pengamanan dan Monitoring Penyaluran Program Makan Bergizi Gratis (MBG) di sekolahan yang ada di wilayah Kelurahan Giwangan. Rabu (28/5/2025) https://t.co/EGucqc7Q6l",1157832943072493568,2025-05-28 02:41:52+00:00
1963672808799731968,@hnirankara mbg nya apusin aj gasi,1567126710,2025-09-04 18:37:35+00:00
1935631109624348672,"@Kitasawa16 @kompascom Tetap doain yang terbaik aja dehh untuk Bangsa ini, dan tetap Lanjutkan MBG.",1373926533518172160,2025-06-19 09:29:53+00:00
1984653989368172800,"@Gojekmilitan @prabowo Apakah Babi adalah bagian darimenu MBG, sedangkan daging babi adalah Habitat Parasit, apakah parasit di anggap bergizi",80279696,2025-11-01 16:09:18+00:00
1970983423104938240,"@prabowo @realDonaldTrump Usul Pak Prabowo :

Sebaiknya MBG diganti BERAS GRATIS aja Pak... 

Bagikan utk Rakyat kelas bawah &amp; kelas menengah
25 kg atau 50 kg perbulan
Kwalitas yg bagus... 

Ini lebih mudah pelaksanaannya
Dan lebih bermanfaat bagi Rakyat... 

🙏🏼",1680052893217591296,2025-09-24 22:47:21+00:00
1956139954586968576,"Ketidak berdayaan pusat membiayai daerah krn kabinet gemuk, MBG, Koperai merah putih, sekolah rakyat &amp; unggulan, daerah diminta cari tambahan anggaran sendiri. Terjadilah kebijakan ugal2an menaikkan pajak tanpa berpikir keadaan ekonomi rakyat. Ini sebuah ketololan @prabowo. https://t.co/KRMT0Df5wz",213168371,2025-08-14 23:44:43+00:00
1919728093641769216,MBG = makanan beracun gratis,1554702612473466880,2025-05-06 12:16:59+00:00
1888237530073760256,"RAPAT PROGRAM MAKAN BERGIZI GRATIS DAN SOSIALISASI AWAL PENERIMAAN TERPADU CALON ANGGOTA POLRI T.A 2025

#POLRIPRESISI
#SSDMPOLRI
#MBGPOLRI https://t.co/vGN6Vzgyvm",1830524916363567104,2025-02-08 14:44:43+00:00
1932775742292832256,"Bersama Dukung Program MBG
#MakanBergiziGratis
#ManfaatMBG
#CegahStunting
#DukungMBG https://t.co/yz6urbTEya",1581467284073086976,2025-06-11 12:23:40+00:00
1890813224850792448,@Dahnilanzar @prabowo Efisiensi buat MBG ?,1426518802330624000,2025-02-15 17:19:37+00:00
1944606086960652288,@blondfe Niat baik BGN dorong bahan pangan lokal di MBG didukung penuh sama Prabowo,1696072268622053376,2025-07-14 03:53:14+00:00
1917209813030953472,"@somexthread Program MBG: Fondasi Indonesia Maju Dimulai dari Anak-Anak
#MakanBergiziGratis #IndonesiaMaju https://t.co/2iCB8a5ref",536057584,2025-04-29 13:30:14+00:00
1961076102816051712,"liat kating udah kuliah profesi dietisien mahal, trs lulus jd ag mbg beban kerjanya kaya gitu :( tolong buka loker yg manusiawi plsss, KULIAH MAHAL BROHH",1281239385527054336,2025-08-28 14:39:12+00:00
1921703567397642240,"@billyazriel27 @cindetr Terimakasih support buat MBG nya mas, 🙏🏻",2932919034,2025-05-11 23:06:48+00:00
1923097151665545472,"PANTAS DI NOBATKAN SEBAGAI GUBERNUR TERBAIK!
BERHASIL MENINGKATKAN EKONOMI JABAR JADI TUMBUH 4,89%, DAN SURPLUS APBN NAIK 3,1 TRILIUN.
https://t.co/yVAZodweYv
.
.
.
-----
Malang Tidur Asdos Lanjutkan MBG https://t.co/SvQAkrH7a0",1863643517211533312,2025-05-15 19:24:25+00:00
1908644073252217344,@sekcation @Dahnilanzar @prabowo @Gerindra Sekelas admin gerindra sj g bs bantah wkwkw. Artinya Vendor MBG pada g di bayar itu FAKTA 🤣🤣. makan tuh program sampah MBG wkwkw,246178041,2025-04-05 22:13:02+00:00
1883380508320747776,"@papa_loren Lama² belalang, kalajengking, tikus jg bisa jd menu MBG nih !",1841161779512295424,2025-01-26 05:04:39+00:00
1879152239891398912,"@PelatihT1dur MBG
Jdi rakyat lgi yg biayai??😁",243567232,2025-01-14 13:03:01+00:00
1918365320965984768,@yasuhow @vandhict by lu kok dicekokin makanan tanpa nuttisi begitu sih lu korban mbg apa gmn,3028401210,2025-05-02 18:01:48+00:00
1996097339191427584,"Kurang bancakan apa mbg 

Dana sebesar itu lauk cuma lima helai tiri. Tahu busuk dipesan agar lebih murah. Dapurnya dimilki anak pejabat dan jendral TNI polosi

Kurang bancakan apa kcic dan ikn, dan proyek yg katanya nasional lainnya 

Eh buat nyawa rakyat sudah hari ke delapan",1915314237058293760,2025-12-03 06:01:06+00:00
1929315725195329792,@txtdrimedia Kenapa gak pake menj MBG aja ya… selain lebih hemat kan bisa bikin pinter katanya 😁,1414221186305728512,2025-06-01 23:14:48+00:00
1880638992070418944,"@askDika I beg to differ. MBG perlu. Tapi diprioritaskan targetnya. Dilakukan dgn cara 'bundling' bukan 'ketengan' seperti ini, dan kerja sama dengan pihak privat secara fair (bukan sekadar pengadaan). Karena orang kelaperan masih banyak, the Q is, MBG ini menyelesaikan kelaparan nggak?",974100446699663360,2025-01-18 15:30:50+00:00
1918734445991055872,"And the funny thing is, makan bergizi gratis is not even bergizi gais. It's poisoned😭😭 400 org masuk rumah sakit grgr keracunan mbg itu gmn ceritanya astagaa bnr"" dh. 
Udh lah ancur aja ni negara gatau lg. Yg mimpin kacau, wakilnya lbh kacau lg. Org sekitarnya jg pada korup🙄",1675160811164270592,2025-05-03 18:28:34+00:00
1914013967699386880,"@ardjoe0704 @tempodotco MBG berada di bawah Kemenko PMK, dikelola Badan Gizi Nasional (BGN). Pertanggungjawaban melibatkan audit setiap 3 bulan untuk transparansi. Dana Rp71 triliun (2025) dicairkan via e-catalog, prioritaskan koperasi/BUMDes, dengan persetujuan BGN. Petunjuk teknis ada (SK BGN No.",1720665183188922368,2025-04-20 17:51:05+00:00
1957942235133260032,Dapur SPPG Polres Tabalong Mulai Dibangun Dukung Program MBG https://t.co/lu7klKhDeE,1902243031878922240,2025-08-19 23:06:20+00:00
1878663849861349632,"@sexy_killer404 Jika ini benar, fix pemerintah menyelewengkan amanat umat dan itu dosa besar, dana Zakat itu untuk mustahik zakat yang berjumlah 9 golongan, makan gratis ga ada kaitannya, qlo seperti itu buat apa diadakan program makan gratis jika dananya berasal dri rakyat juga bukan dri negara",1754787058395369472,2025-01-13 04:42:20+00:00
1883117939307450368,"Pangan lokal merupakan sumber keragaman pangan yang bergizi dan berkelanjutan, serta mendukung ketahanan pangan di masyarakat. #Humaniora #AdadiKompas

https://t.co/JD1Q11E1cn",79237556,2025-01-25 11:41:18+00:00
1877642288983126528,"@Gribyzz Makan Bergizi Gratis memastikan anak-anak mendapatkan nutrisi yang diperlukan untuk perkembangan otak, meningkatkan kecerdasan mereka. 
Untuk Anak Kita",1468558100261076992,2025-01-10 09:03:01+00:00
1953604052446818560,"enggak, u ga butuh kcuali u punya ketring atau petugas mbg 🫣",341419352,2025-08-07 23:47:56+00:00
1930900749224903168,@GenZNusantara Presiden Prabowo keren bisa nyatuin banyak pihak biar MBG makin sukses digulirkan,1696027018641756160,2025-06-06 08:13:07+00:00
1974260340759113984,"Santai aja, ompreng MBG itu dicuci pake sistem sanitasi ketat gengs 🚿🍴 bukan cuma dibilas, tapi 3 tahap pencucian + dipanasin oven biar steril. Jadi makanan yang nyampe ke anak-anak udah higienis banget! https://t.co/m2XZY114Yl",38701855,2025-10-03 23:48:39+00:00
1944243589644739072,@IndonesiaJadi Support terus program MBG dari Presiden Prabowo biar makin banyak generasi yang peduli hidup sehat,1849310755797254144,2025-07-13 03:52:48+00:00
1882197527484944640,"@detikcom Pententang petenteng masih seperti preman, gak ngerti kalau anggaran MBG masih bingung sumber dana...Dia yang dapat nama.",1452061770672066560,2025-01-22 22:43:54+00:00
1939710615397728512,@PraiseA89258 @multibank_io MBG is coming soon,1372857873043230720,2025-06-30 15:40:23+00:00
1937438972189507584,"@cint_aNKRI @harumbgtt @KalistaRam22004 Ya berarti tetep aja gagal wkwkwk toh dapur mbg jg banyak bankrut krn dikorup wkwkwk wowok gagal mastiin bawahannya bener kerjanya, jdi intinya programnya gagal wlee",1337791522322796544,2025-06-24 09:13:41+00:00
1962400606817227008,"@6_arung iya kan bukan semua, dan mbg secara sistem eksekusinya susah untuk ga terjadi cela. aku lebih setuju sarannya btp yg blg dana untuk makannya dikasi aja ke ibunya. dibuat aja sistemnya kaya pensiunan.",1360106704520679424,2025-09-01 06:22:18+00:00
1948299455217942528,"🚨 Campus Hiring Week 2025! 🚨
PT Maju Bersama Gemilang (MBG) adalah perusahaan manufaktur yang bergerak di bidang produksi fiber optik dan solusi teknologi industri. Saat ini membuka berbagai peluang karier untuk kamu yang ingin berkembang di dunia kerja profesional. 🔧📡",213553718,2025-07-24 08:29:22+00:00
1927003035303018496,"@NenkMonica Ide ny Bagus Pak Prabowo, TPI how to delivered suatu program yg Pak Prabowo belum bisa, dia hnya mengandalkan kepercayaan kepada orang, belum lagi MBG, Dananatarq, 3 juta rumah. Alangkah baiknya Pak Prabowo coba copy paste dgn TGUPP nya Pak Anies,",1703895999339753472,2025-05-26 14:05:00+00:00
1975187160291848448,kayak yg tbtb ditanyain ustadz deket rumah soal mbg(?) terus ternyata divideoin dan dikirim ke GIBRAAN 😤 abistu temen chat katanya liat muka gw di channelnya gibran. ga lama antek orang itu dateng ngajakin join ke sirkelnya wkwkw gw gamau dan mau pulang aja tapi ga dibolehin.,1905726490723201024,2025-10-06 13:11:30+00:00
1972333984047829248,"@KangManto123 Headline minggu ini :
1. Pertamina yang bobrok jualan bahan bakar
2. MBG yang kualitas makannya lebih jauh sempurna dari makanan penjara",384292126,2025-09-28 16:14:00+00:00
1948639590145032448,"Jumat, 25 Juli 2025 pukul.08.00 Wita di Wilayah Kodim 1408/Makassar dilaksanakan penyaluran Makan bergizi gratis oleh SPPG (Satuan Pelayanan Pemenuhan Gizi) Kota Makassar. https://t.co/yY6Tr9Tdzy",1527575724520984576,2025-07-25 07:00:56+00:00
1895680533474263296,"@AgusMagelangan Biaya makan bergizi gratis bisa dialihkan membantu SRITEX jika presidennya CERDAS.

Mereka pencipta sejarah kegelapan dengan mendukung kemenangan si TOLOL @gibran_tweet",2603473554,2025-03-01 03:40:33+00:00
1905649212374614016,@grok @asumsico apakah program makan gratis negara lain berjalan lancar? dan kontroversi apa saja yg dihadapi dari program tersebut?,1441314720435240960,2025-03-28 15:52:32+00:00
1930035510451548416,"@cint_aNKRI @PenikmatHibura2 @CNNIndonesia Mbg , pendidikan gratis klo sumber dana dr keluargamu ga akan ada yg protes.
Jingan sdh bayar Ppn, Pph, pkbm, pbb ada yg nekat ngatur2",847658035,2025-06-03 22:54:58+00:00
1952958586717716736,VIDEO: Kepala BGN Ungkap Faktor Penyebab Siswa Keracunan MBG https://t.co/KZ3Pwxvrql,17128975,2025-08-06 05:03:05+00:00
1983651273040916992,@barengwarga Mau sampai kapan mbg ini berjalan… heran sama pemerintah yang masih support mbg!,561081161,2025-10-29 21:44:52+00:00
1879098402514120960,@TirtoID Sekalian aja pake uang kencleng masjid utk MBG.,1221589522359545856,2025-01-14 09:29:05+00:00
1940964395892592640,"@Mdy_Asmara1701 Seberapa 'hebat' seorang Budi Arie ini di mata @prabowo @gibran_tweet @KPK_RI @KejaksaanRI @PPATK @DPR_RI @ListyoSigitP @DivHumas_Polri. Kalau anda bersih, pasti akan punya kesimpulan yg sama. Wajahnya mirip2 dengan ketua MBG yah... Apa ujung2nya akan sama tersandung kasus?",1919436647231586304,2025-07-04 02:42:28+00:00
1898900841937170944,Dia ni dr dulu orang berada kan ya? Kok kayane obsesi banget ngasih makan bergizi gratis alias MBG itu yg ternyata bisa dikorupsi dan blm adil merata? Apakah dulunya kurang makan bergizi?🙏🏻😭,241561962,2025-03-10 00:56:55+00:00
1878684884400755200,"@ShenaSheira Program MBG adalah bagian dari upaya pemerintah dalam mencegah stunting dengan memberikan makanan bergizi untuk ibu dan anak.
Update Kabar Baik",1468146634282332160,2025-01-13 06:05:55+00:00
1971267936951337472,"@LimpatraB @Alfaruqo @seruanhl @NgkongRoses @Urrangawak @denni_sauya @Ary_PrasKe2 @Anak__Ogi @dcristnugroho @DS_yantie @HumorJonTampan @Marbot_Udien Wkwkkwkwk... belum seluruh sekolah dapat mbg saat ini, makanya 1 milyar porsi itu hitungannya gimana ??",1629022323704487936,2025-09-25 17:37:55+00:00
1897110443879174144,"MBG adalah bentuk nyata kepedulian pemerintah terhadap masyarakat Papua. Program ini tidak sekadar membagikan makanan gratis, tetapi juga memberdayakan petani lokal, memperkuat ketahanan pangan, dan meningkatkan kualitas hidup rakyat Papua
#prabowo
#MBG
#PAPUA
Palestina Pledis https://t.co/u7URw3nDmO",1603727778050113536,2025-03-05 02:22:31+00:00
1953824721059172608,"@KangManto123 itu MBG kena kasus di pondok inisal A,karena santrinya dpt MBG akhir dilarikan ke rumah nasi berasa opolosan sakit",1699184086408142848,2025-08-08 14:24:48+00:00
1932626729832755200,Peletakan Batu Pertama Pembangunan Dapur Sehat MBG di Denpasar https://t.co/mxphxrvZ9j,974157874208231424,2025-06-11 02:31:33+00:00
1879135876598648832,Yakin beneran gratis? Udah ada spill an kemarin wali murid dimintain iuran buat MBG wkwkwk,1257543515619262464,2025-01-14 11:58:00+00:00
1968208536242098432,@BosPurwa lha dari MBG malah sehari hilang 1T lebih 🤡,1511948926999732224,2025-09-17 07:00:57+00:00
1911014570027884544,#IDSurveySiapDukungMBG dan ikut serta menyukseskan MBG yang dicanangkam oleh presiden https://t.co/4ClTTtlnaE,1681833364540760064,2025-04-12 11:12:33+00:00
1957356658608234752,@Ary_PrasKe2 Mulai dr audit MBG. Berani?,94587308,2025-08-18 08:19:27+00:00
1960650447901090048,"@colleiilily @tanyakanrl mau nanya dong, kebetulan ade aku blm dpt, kalo misal swasta gini kan sebelumnya bayar buat makan juga ya spp nya? apakh stlh mbg ga bayar lagi?",1712062684831891456,2025-08-27 10:27:48+00:00
1983545879006183936,"Eta karacunan mbg kbb deui wae, eweuh evaluasi kitu nya. Ah ketang da ku mbg na wae ge geus goblog sih ngaruksak sagala gala",160928661,2025-10-29 14:46:04+00:00
1934252784007979264,@ardisatriawan Ada detasemen MBG ga usah khawatir,1823153224158728192,2025-06-15 14:12:55+00:00
1978794192420896768,"Nah ini, sekolah lain yang mbg dari sppg itu mohon di cek juga....barusan ponakanku sek sekolahan e mbg dari sana juga mambengi mencret sewengi tekan esuk dan sesek napas lho, lokasi mancasan wirobrajan",59989088,2025-10-16 12:04:34+00:00
1968334439370653952,"@thamstg @avivnur_ @PNS_Ababil kepanjangan dan kelamaan kak kalo harus genjot pendidikannya dulu.
kan butuhnya yg instan² aja, contohnya daripada harus pendidikan dulu, mending langsung genjot gizinya lewat MBG dong 😂",1555198236830613504,2025-09-17 15:21:14+00:00
1972797522629612032,Kalau mau tetap ada MBG. Harus meliputi sesi profesional seperti chef dan ahli gizi yang kompeten. untuk menghindari terjadinya sabotase pada makanan maka harus di dimpingi keamanannya oleh aparat..,1563402697427980288,2025-09-29 22:55:56+00:00
1876269992729059584,"Empat SPPG Jakarta Distribusikan Makan Bergizi Gratis untuk 12.054 Siswa 
https://t.co/sUpWAMXun8",4755284968,2025-01-06 14:10:00+00:00
2003926123214938112,"Sekolah ngurus MBG banyak yang keracunan, 
Libur pun MBG saja ribut. 
Liburkan saja MBG nya, begitu saja kok repot. 
Kentara sekali kalau banyak yang tidak mau berhenti proyek MBG walaupun hanya selama libur.",1747693017694429184,2025-12-24 20:29:53+00:00
1939177572614709504,@apasipasi mbg makanan biskuit gratis,1250352886371864576,2025-06-29 04:22:16+00:00
1932491394637267200,"@silvchndr @ernestprakasa Kalo gitu mah program MBG pake uang sia aja kan banyak. Jangan pake kas negara atau APBN atau uang panak Rakyat dong

Lebih faedah",1539474221188886528,2025-06-10 17:33:47+00:00
1967926753806127360,"Jangan makan mbg cuy kalo ga mau sakit tipes atau terpapar salmonela, mending buang aja tuh makanan drpd sanak saudara sakit",923350423867604992,2025-09-16 12:21:15+00:00
1976653712803426560,@tekarok007 Buzer buzer kan banyak mbg fiktit.,1876727402229026816,2025-10-10 14:19:04+00:00
1908646252558057728,"bajingan taske coookkk @Bifrost @ygtreasuremaker @pogicoded 

#MBG https://t.co/JGd7esK7pM",1728765683985735680,2025-04-05 22:21:42+00:00
1993103463728005376,"@wibisonoys @pramonoanung @prabowo Terima kasih atas catatannya. Berdasarkan analisis sumber beragam (Tempo, BBC, Kompas, Nov 2025), Prabowo menyatakan tak maju periode kedua jika gagal penuhi kepercayaan rakyat. Program MBG dikritik soal kasus keracunan &amp; alokasi anggaran pendidikan (44%), tapi tujuannya",1720665183188922368,2025-11-24 23:44:30+00:00
1902562807327158528,"@kumparan Dampaknya luar biasa ke para kroni yg punya dapur MBG n supplier tapi mematikan kantin2 sekolah dan pasar tmpt mereka belanja, duit umkm dimakan konglo",742048481502629888,2025-03-20 03:28:15+00:00
1972440685312680192,"Presiden perintahkan perkuat tata kelola Badan Gizi Nasional tindak lanjut kasus keracunan MBG, Bagaimana implementasinya?

https://t.co/KGtC7FV2DT",121640063,2025-09-28 23:18:00+00:00
1959088802133417984,"Isinya daging haram semua!!! 
Jelas lebi hebat MBG, gratis, halal dan bergisi tinggi

Jooosss pa probow",1366568677592633344,2025-08-23 03:02:23+00:00
1953692443745943808,Program MBG Untuk Membangun Generasi Sehat Dan Cerdas https://t.co/8Ca1j11wsf,714232837,2025-08-08 05:39:11+00:00
1978826720934248704,@tempodotco 10k di tangan chef mbg 😍😍,1888606407769067520,2025-10-16 14:13:49+00:00
1920097388754256128,yailah orang hilang sampe nyawa pun ikut di 98 dipeduliin juga kagak apalagi mbg remeh temeh blm merenggut nyawa (walaupun amit-amit sehat selalu adik-adik penerima mbg),1522205077343072256,2025-05-07 12:44:25+00:00
1919800356332269568,"@ARSIPAJA success rate = jumlah keracunan MBG dibagi total MBG yg diberikan aja udh salah.

that's not MBG success rate. that's just safe delivery rate, or food safety success rate.",1668178094035988480,2025-05-06 17:04:07+00:00
1892586683234767104,"@IInayaturahmah ho'oh, nasionalis nunggu makan bergizi gratis pake belatung...bukan pake serangga lagi loh https://t.co/3kMGbb9YH0",960248512108576768,2025-02-20 14:46:42+00:00
1896162512024064256,"Dana  baru bisa dialihkan jika ada perintah resmi atau dalam situasi darurat dan luar biasa. ""Kami tetap jaga ini, kaena perintahnya begitu. Belum ada perintah resmi dan tertulis dana MBG untuk dialihkan. Kalau tidak ada perintah, tidak boleh mengalihkan langsung,"" ujar dia.",118371948,2025-03-02 11:35:46+00:00
1909978290087231744,"@kumparan Kata presiden selama MBG masih jalan bodo amat dgn defisit, lagian kalau defisit juga pejabat nggak bakal rasain kan.",385954080,2025-04-09 14:34:44+00:00
