user,degree_centrality,betweenness,eigenvector,tweet_volume,token_count,hashtag_count,mention_count,url_count,sentiment_score,unique_topic_count,stance_entropy,anomaly_flag,anomaly_raw,amplification_proxy
1775998838538711040,0.00027412280701754384,0.00013159097139724024,0,1.0,15.0,0.0,3.0,0.0,-0.8338521718978882,1.0,-1.4426951595367387e-09,1.0,0.22582573734333522,0.0
228724587,0.00027412280701754384,0.00013159097139724024,0,3.0,19.333333333333332,0.0,1.0,0.0,-0.16871597369511923,3.0,-1.4426951595367387e-09,1.0,0.06226840744185569,1.0
stopplandemit,0.00027412280701754384,0.00013159097139724024,0,,,,,,,,,,,
daddyyuki,0.00027412280701754384,0.00013159097139724024,0,,,,,,,,,,,
2439879313,0.00027412280701754384,0.00013159097139724024,0,1.0,11.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.24401388319125394,0.0
1649683972283322368,0.00027412280701754384,0.00013159097139724024,0,1.0,16.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.22511676424275628,0.0
mpujayaprema,0.00027412280701754384,0.00013159097139724024,0,,,,,,,,,,,
bambangmulyonoo,0.00027412280701754384,0.00013159097139724024,0,,,,,,,,,,,
371533309,0.00027412280701754384,0.00013159097139724024,0,1.0,24.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.1757182886732634,0.0
1171671118937088000,0.00027412280701754384,0.00013159097139724024,0,1.0,27.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.15476897545733687,0.0
1638362273524875264,0.00027412280701754384,0.00013159097139724024,0,1.0,11.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.24401388319125394,0.0
3226735333,0.00027412280701754384,0.00013159097139724024,0,1.0,26.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.15950669403318996,0.0
2843606407,0.00027412280701754384,0.00013159097139724024,0,2.0,2.5,0.0,1.5,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.18847747220332367,0.0
86311144,0.00027412280701754384,0.00013159097139724024,0,1.0,7.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.25192397432805846,0.0
1630321419031830528,0.00027412280701754384,0.00013159097139724024,0,1.0,11.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.24401388319125394,0.0
1236481678878507008,0.00027412280701754384,0.00013159097139724024,0,2.0,24.0,0.0,2.5,0.0,0.0,2.0,0.99999999711461,1.0,0.02579163582282762,0.0
1862320355702185984,0.00027412280701754384,0.00013159097139724024,0,1.0,20.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.1984727666947665,0.0
1121957455049551872,0.00027412280701754384,0.00013159097139724024,0,2.0,4.5,0.0,1.5,0.5,0.0,1.0,-1.4426951595367387e-09,1.0,0.14495959622269167,0.0
1103342720372756480,0.00027412280701754384,0.00013159097139724024,0,1.0,28.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.1538915143631625,0.0
1505538781893390336,0.00027412280701754384,0.00013159097139724024,0,1.0,29.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.14222318368211112,0.0
1455643841382346752,0.00027412280701754384,0.00013159097139724024,0,2.0,3.0,0.0,1.5,0.0,0.0,2.0,-1.4426951595367387e-09,1.0,0.13714295509184432,0.0
rajajuliantoni,0.00027412280701754384,0.00013159097139724024,0,,,,,,,,,,,
albert_morafia,0.00027412280701754384,0.00013159097139724024,0,,,,,,,,,,,
ditjen_pkh,0.00027412280701754384,0.00013159097139724024,0,,,,,,,,,,,
sweetdeepoil,0.00027412280701754384,0.00013159097139724024,0,,,,,,,,,,,
1256401283054923776,0.00027412280701754384,0.00013159097139724024,0,1.0,12.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.24155460991311162,0.0
infoxwor_,0.00027412280701754384,0.00013159097139724024,0,,,,,,,,,,,
538110887,0.00027412280701754384,0.00013159097139724024,0,1.0,6.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.2518165172010656,0.0
1171419803434639360,0.00027412280701754384,0.00013159097139724024,0,1.0,16.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.22511676424275628,0.0
mediaindonesia,0.00027412280701754384,0.00013159097139724024,0,,,,,,,,,,,
chynthia_k,0.00027412280701754384,0.00013159097139724024,0,,,,,,,,,,,
ekowboy2,0.00027412280701754384,0.00013159097139724024,0,,,,,,,,,,,
1416023948903419904,0.00027412280701754384,0.00013159097139724024,0,1.0,18.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.21464142468244773,0.0
epixurus8,0.00027412280701754384,0.00013159097139724024,0,,,,,,,,,,,
428953184,0.00027412280701754384,0.00013159097139724024,0,2.0,24.0,0.0,1.5,0.0,0.0,2.0,0.99999999711461,1.0,0.03858376001671027,0.0
1415596242051035136,0.00027412280701754384,0.00013159097139724024,0,2.0,2.0,0.0,1.5,0.0,0.0,2.0,0.99999999711461,1.0,0.06700895071396995,0.0
1534435890,0.00027412280701754384,0.00013159097139724024,0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.22047239443975042,0.0
1667337913972183040,0.00027412280701754384,0.00013159097139724024,0,2.0,13.5,0.0,1.5,0.5,0.0,1.0,-1.4426951595367387e-09,1.0,0.14299267905382368,0.0
1836939913532710912,0.00027412280701754384,0.00013159097139724024,0,1.0,9.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.25055470470389524,0.0
2985411798,0.00027412280701754384,0.00013159097139724024,0,1.0,8.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.2518307801749741,0.0
195396928,0.00027412280701754384,0.00013159097139724024,0,1.0,3.0,0.0,4.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.191716308825311,0.0
45465068,0.00027412280701754384,0.00013159097139724024,0,1.0,16.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.22511676424275628,0.0
1601823842657513472,0.00027412280701754384,0.00013159097139724024,0,1.0,6.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.2518165172010656,0.0
1495150548386861056,0.00027412280701754384,0.00013159097139724024,0,1.0,14.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.23376223903288762,0.0
763047013273309184,0.00027412280701754384,0.00013159097139724024,0,2.0,6.5,0.0,1.5,0.0,0.0,1.0,0.99999999711461,1.0,0.0897646601428097,0.0
1747905668106051584,0.00027412280701754384,0.00013159097139724024,0,1.0,18.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.21464142468244773,0.0
25050721,0.00027412280701754384,0.00013159097139724024,0,1.0,24.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.1757182886732634,0.0
1501361405567516672,0.00027412280701754384,0.00013159097139724024,0,1.0,9.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.25055470470389524,0.0
1362756525878480896,0.00027412280701754384,0.00013159097139724024,0,1.0,7.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.25192397432805846,0.0
1830187151080009728,0.00027412280701754384,0.00013159097139724024,0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.22047239443975042,0.0
1031915834,0.00027412280701754384,0.00013159097139724024,0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.23620541055326572,0.0
1251543400806899712,0.00027412280701754384,0.00013159097139724024,0,2.0,19.0,0.0,1.5,0.0,0.0,2.0,0.99999999711461,1.0,0.06931102860247662,0.0
1094238497873883136,0.00027412280701754384,0.00013159097139724024,0,3.0,26.666666666666668,0.0,1.0,0.0,0.0,3.0,0.9182958311690995,1.0,0.0052420261464972695,1.0
1750894737261998080,0.00027412280701754384,0.00013159097139724024,0,1.0,11.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.24401388319125394,0.0
1531177596071067648,0.00027412280701754384,0.00013159097139724024,0,1.0,24.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.1757182886732634,0.0
1628729874201579520,0.00027412280701754384,0.00013159097139724024,0,1.0,8.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.2518307801749741,0.0
1517909681855135744,0.00027412280701754384,0.00013159097139724024,0,2.0,25.0,0.0,1.5,0.0,0.0,2.0,0.99999999711461,1.0,0.03630478220043798,0.0
1879085062010130432,0.00027412280701754384,0.00013159097139724024,0,1.0,8.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.2518307801749741,0.0
1003546165105704960,0.00027412280701754384,0.00013159097139724024,0,2.0,19.0,0.0,1.5,0.0,0.0,2.0,-1.4426951595367387e-09,1.0,0.1313208525671169,0.0
ghozyulhaq,0.00027412280701754384,0.00013159097139724024,0,,,,,,,,,,,
1433757980789395456,0.00027412280701754384,0.00013159097139724024,0,1.0,17.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.22089480428004826,0.0
226106641,0.00027412280701754384,0.00013159097139724024,0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.23258942935760363,0.0
1271647092482510848,0.00027412280701754384,0.00013159097139724024,0,1.0,14.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.23376223903288762,0.0
arbiarso_w,0.00027412280701754384,0.00013159097139724024,0,,,,,,,,,,,
1498298500656025600,0.00027412280701754384,0.00013159097139724024,0,1.0,6.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.2518165172010656,0.0
1505250833075929088,0.00027412280701754384,0.00013159097139724024,0,1.0,22.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.18985776257499581,0.0
883943054767292416,0.00027412280701754384,0.00013159097139724024,0,1.0,4.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.23983562375506556,0.0
4780916052,0.00027412280701754384,0.00013159097139724024,0,1.0,31.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.12374040533941644,0.0
491123112,0.00027412280701754384,0.00013159097139724024,0,1.0,19.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.2040053901999559,0.0
1105677459276554240,0.00027412280701754384,0.00013159097139724024,0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.23258942935760363,0.0
1371873515612164096,0.00027412280701754384,0.00013159097139724024,0,1.0,15.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.22582573734333522,0.0
1920307361513943040,0.00027412280701754384,0.00013159097139724024,0,1.0,12.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.24155460991311162,0.0
1687460276277538816,0.00027412280701754384,0.00013159097139724024,0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.23620541055326572,0.0
1954354960323497984,0.00027412280701754384,0.00013159097139724024,0,1.0,6.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.2518165172010656,0.0
pajarsidik_,0.00027412280701754384,0.00013159097139724024,0,,,,,,,,,,,
1755420775514009600,0.00027412280701754384,0.00013159097139724024,0,3.0,14.333333333333334,0.0,1.0,0.0,-0.13844280441602072,2.0,0.9182958311690995,1.0,0.0796003788914239,1.0
1912394878241447936,0.00027412280701754384,0.00013159097139724024,0,1.0,11.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.24401388319125394,0.0
1277723409560907776,0.00027412280701754384,0.00013159097139724024,0,1.0,31.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.12374040533941644,0.0
1171758374,0.00027412280701754384,0.00013159097139724024,0,1.0,18.0,0.0,4.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.17515227269722944,0.0
1061127249905078272,0.00027412280701754384,0.00013159097139724024,0,2.0,24.5,0.0,1.5,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.1413226949144542,0.0
1415052575112585216,0.00027412280701754384,0.00013159097139724024,0,1.0,6.0,0.0,3.0,1.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.16653588183359996,0.0
1734016889704304640,0.00027412280701754384,0.00013159097139724024,0,1.0,11.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.24401388319125394,0.0
1682718459057299456,0.00027412280701754384,0.00013159097139724024,0,1.0,10.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.24890554975197354,0.0
1785162578370695168,0.00027412280701754384,0.00013159097139724024,0,2.0,10.0,0.0,1.5,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.20174347318977126,0.0
1912014836302819328,0.00027412280701754384,0.00013159097139724024,0,1.0,22.0,1.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.13825038395050682,1.0
1602645853172158464,0.00027412280701754384,0.00013159097139724024,0,2.0,8.5,0.0,1.5,0.0,0.0,2.0,-1.4426951595367387e-09,1.0,0.16201024617343313,0.0
1190209055349854208,0.00027412280701754384,0.00013159097139724024,0,1.0,13.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.23328389081732892,0.0
1646766908719636480,0.00027412280701754384,0.00013159097139724024,0,1.0,13.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.23328389081732892,0.0
1830466840860282880,0.00027412280701754384,0.00013159097139724024,0,1.0,6.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.2518165172010656,0.0
1028359172,0.00027412280701754384,0.00013159097139724024,0,1.0,5.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.24942474457251584,0.0
1408190155194658816,0.00027412280701754384,0.00013159097139724024,0,2.0,19.5,0.0,1.5,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.1688380849469806,0.0
1228131080789610496,0.00027412280701754384,0.00013159097139724024,0,1.0,6.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.2518165172010656,0.0
884052996,0.00027412280701754384,0.00013159097139724024,0,1.0,19.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.2040053901999559,0.0
1296717232865566720,0.00027412280701754384,0.00013159097139724024,0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.21292849543102987,0.0
2944356428,0.00027412280701754384,0.00013159097139724024,0,2.0,10.5,0.0,1.5,0.0,0.0,2.0,-1.4426951595367387e-09,1.0,0.1642576681486952,0.0
1267401888422481920,0.00027412280701754384,0.00013159097139724024,0,1.0,7.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.25192397432805846,0.0
1879848513212956672,0.00027412280701754384,0.00013159097139724024,0,1.0,16.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.22511676424275628,0.0
1678201979301134336,0.00027412280701754384,0.00013159097139724024,0,1.0,19.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.2040053901999559,0.0
1830533794178494464,0.00027412280701754384,0.00013159097139724024,0,1.0,7.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.25192397432805846,0.0
1389569936725463040,0.00027412280701754384,0.00013159097139724024,0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.23620541055326572,0.0
63125478,0.00027412280701754384,0.00013159097139724024,0,1.0,4.0,0.0,3.0,1.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.15485112730819645,0.0
1638350753835421696,0.00027412280701754384,0.00013056313055871097,0,2.0,7.5,0.0,1.5,0.0,0.0,2.0,0.99999999711461,1.0,0.10076686629681164,0.0
kawanjua__,0.00027412280701754384,0.00012942099542394262,0,,,,,,,,,,,
1777878267262812160,0.00027412280701754384,0.00012589449158607828,0,3.0,11.0,1.0,1.0,0.0,0.19197815656661987,3.0,-1.4426951595367387e-09,1.0,0.044314006182079035,2.0
1167089353237000192,0.00027412280701754384,0.00012459053497526932,0,2.0,7.0,0.0,1.5,0.0,-0.21424931287765503,2.0,0.99999999711461,1.0,0.09877076362403481,0.0
631705596,0.00027412280701754384,0.00012353375959942137,0,3.0,7.666666666666667,0.6666666666666666,1.0,0.0,0.0,3.0,0.9182958311690995,1.0,0.031435150845558146,2.0
1255354266451095552,0.00027412280701754384,0.00012287182388980518,0,1.0,5.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.24942474457251584,0.0
vladsyarif13,0.00027412280701754384,0.00012232607906489644,0,,,,,,,,,,,
1097417295356260352,0.00027412280701754384,0.000122138128609787,0,2.0,28.5,0.0,1.5,0.0,0.0,2.0,-1.4426951595367387e-09,1.0,0.08235707291496419,0.0
561081161,0.00027412280701754384,0.00012156838239075216,0,3.0,5.666666666666667,0.0,1.0,0.0,-0.27822383244832355,2.0,-1.4426951595367387e-09,1.0,0.12787825046266738,1.0
unilubis,0.00027412280701754384,0.00012129658643861899,0,,,,,,,,,,,
829043798,0.00027412280701754384,0.00012062505711413694,0,1.0,5.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.24942474457251584,0.0
1341995860272410624,0.00027412280701754384,0.00012062505711413694,0,1.0,14.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.23376223903288762,0.0
1613404169997783040,0.00027412280701754384,0.00011966569349363968,0,3.0,7.333333333333333,0.0,1.3333333333333333,0.3333333333333333,0.0,3.0,0.9182958311690995,1.0,0.0512813265079638,1.0
1754076611186675712,0.00027412280701754384,0.00011784222916542243,0,1.0,18.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.21464142468244773,0.0
1841374734434582528,0.00027412280701754384,0.0001126181343619866,0,1.0,22.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.18985776257499581,0.0
1301422936411181056,0.00027412280701754384,0.00011175353766896583,0,1.0,18.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.21464142468244773,0.0
ari3ghozi,0.00027412280701754384,0.00011090114784663138,0,,,,,,,,,,,
1517511250082615296,0.00027412280701754384,0.00010833237417317357,0,1.0,9.0,0.0,3.0,0.0,-0.9046310782432556,1.0,-1.4426951595367387e-09,1.0,0.25055470470389524,0.0
denismalhotra,0.00027412280701754384,0.00010694285883944762,0,,,,,,,,,,,
1138988249358196736,0.00027412280701754384,0.00010368013293594468,0,1.0,5.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.24942474457251584,0.0
81263204,0.00027412280701754384,0.00010347390541295295,0,2.0,21.0,0.0,1.5,0.0,0.0,2.0,-1.4426951595367387e-09,1.0,0.12270499647225519,0.0
1537926404,0.00027412280701754384,0.00010305750922796668,0,1.0,13.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.23328389081732892,0.0
1646857161912512512,0.00027412280701754384,9.940895500653564e-05,0,1.0,20.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.1984727666947665,0.0
1913611417082814464,0.00027412280701754384,9.869322854793019e-05,0,2.0,8.5,0.0,2.0,0.0,-0.32973816990852356,2.0,-1.4426951595367387e-09,1.0,0.1600712273891548,0.0
1765663580047986688,0.00027412280701754384,9.869322854793019e-05,0,1.0,35.0,0.0,3.0,0.0,-0.7041051983833313,1.0,-1.4426951595367387e-09,1.0,0.10202566449194617,0.0
131747255,0.00027412280701754384,9.869322854793019e-05,0,1.0,10.0,0.0,3.0,0.0,-0.7719002962112427,1.0,-1.4426951595367387e-09,1.0,0.24890554975197354,0.0
1337860554254258176,0.00027412280701754384,9.869322854793019e-05,0,1.0,19.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.2040053901999559,0.0
813401257956110336,0.00027412280701754384,9.869322854793019e-05,0,1.0,13.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.23328389081732892,0.0
157951515,0.00027412280701754384,9.869322854793019e-05,0,3.0,19.333333333333332,0.0,1.0,0.0,0.0,3.0,-1.4426951595367387e-09,1.0,0.06226840744185569,1.0
1732590347237416960,0.00027412280701754384,9.869322854793019e-05,0,1.0,16.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.22511676424275628,0.0
1479494568777158656,0.00027412280701754384,9.869322854793019e-05,0,1.0,10.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.24890554975197354,0.0
77258705,0.00027412280701754384,9.869322854793019e-05,0,1.0,29.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.14222318368211112,0.0
1443773694346555392,0.00027412280701754384,9.869322854793019e-05,0,1.0,13.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.23328389081732892,0.0
2807443592,0.00027412280701754384,9.869322854793019e-05,0,1.0,18.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.21464142468244773,0.0
790948068166213632,0.00027412280701754384,9.869322854793019e-05,0,2.0,9.0,0.0,1.5,0.0,0.0,2.0,-1.4426951595367387e-09,1.0,0.16185297812968769,0.0
1613544919955832832,0.00027412280701754384,9.869322854793019e-05,0,1.0,12.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.24155460991311162,0.0
1293316784376836096,0.00027412280701754384,9.869322854793019e-05,0,1.0,9.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.25055470470389524,0.0
1587016037895053312,0.00027412280701754384,9.586906058084356e-05,0,2.0,3.5,0.0,1.5,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.1853772794849714,0.0
1978445610,0.00027412280701754384,9.519874333473589e-05,0,1.0,7.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.25192397432805846,0.0
1192265369060134912,0.00027412280701754384,9.470082503545236e-05,0,1.0,13.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.23328389081732892,0.0
1873302486074953728,0.00027412280701754384,9.41388068750761e-05,0,2.0,18.0,0.0,1.5,0.0,0.0,2.0,-1.4426951595367387e-09,1.0,0.13796375669534244,0.0
1734161295895842816,0.00027412280701754384,9.27911040870106e-05,0,1.0,16.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.22511676424275628,0.0
936845270,0.00027412280701754384,9.254689290380812e-05,0,1.0,32.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.12198913131820965,0.0
1678578119870124032,0.00027412280701754384,9.223433114247093e-05,0,1.0,5.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.24942474457251584,0.0
1369533748417495040,0.00027412280701754384,9.179235583519398e-05,0,4.0,7.5,0.0,0.75,0.0,0.09188830852508545,4.0,0.8112781215737428,1.0,0.004311318527900121,1.0
1364364893927792640,0.00027412280701754384,9.126650443839663e-05,0,1.0,5.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.24942474457251584,0.0
500636186,0.00027412280701754384,9.051549390074412e-05,0,2.0,20.0,0.0,1.5,0.0,0.0,2.0,0.99999999711461,1.0,0.06810139681222172,0.0
1828956278892404736,0.00027412280701754384,9.04568844844684e-05,0,2.0,6.5,0.0,1.5,0.0,0.0,2.0,-1.4426951595367387e-09,1.0,0.16046167875636497,0.0
1605919945270784000,0.00027412280701754384,8.992268764488897e-05,0,2.0,8.0,0.0,1.5,0.0,0.0,2.0,-1.4426951595367387e-09,1.0,0.16286150658334525,0.0
1326508937726763008,0.00027412280701754384,8.966887587879314e-05,0,1.0,16.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.22511676424275628,0.0
1593826699749494784,0.00027412280701754384,8.949980126759732e-05,0,1.0,14.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.23376223903288762,0.0
1518029679306809344,0.00027412280701754384,8.934855621963127e-05,0,1.0,6.0,0.0,3.0,0.0,-0.8616135120391846,1.0,-1.4426951595367387e-09,1.0,0.2518165172010656,0.0
51339152,0.00027412280701754384,8.875384687386885e-05,0,2.0,19.5,0.0,1.5,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.1688380849469806,0.0
panjianom102,0.00027412280701754384,8.684028430999758e-05,0,,,,,,,,,,,
1098490562594844672,0.00027412280701754384,8.682034693251189e-05,0,2.0,22.5,0.0,1.5,0.0,-0.771498829126358,2.0,0.99999999711461,1.0,0.043598483926388876,0.0
mwkerr1916,0.00027412280701754384,8.616569543302471e-05,0,,,,,,,,,,,
2813349008,0.00027412280701754384,8.576014886819813e-05,0,1.0,16.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.22511676424275628,0.0
735684003617873920,0.00027412280701754384,8.454812888654689e-05,0,1.0,7.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.25192397432805846,0.0
1254632348525584384,0.00027412280701754384,8.450081297720087e-05,0,2.0,5.0,0.0,1.5,0.0,0.0,2.0,-1.4426951595367387e-09,1.0,0.15506339852910422,0.0
emgininamakuu,0.00027412280701754384,8.365103492861138e-05,0,,,,,,,,,,,
961864237004959744,0.00027412280701754384,8.329549504961813e-05,0,1.0,12.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.24155460991311162,0.0
1169565869850017792,0.00027412280701754384,8.168619397039863e-05,0,1.0,6.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.2518165172010656,0.0
1602836530841587712,0.00027412280701754384,7.996096456064238e-05,0,2.0,12.0,0.0,1.5,0.0,0.0,2.0,-1.4426951595367387e-09,1.0,0.16210111025614593,0.0
1478772024084348928,0.00027412280701754384,7.986452455719963e-05,0,1.0,11.0,0.0,3.0,0.0,0.41501280665397644,1.0,-1.4426951595367387e-09,1.0,0.24401388319125394,0.0
2311089205,0.00027412280701754384,7.926065243609702e-05,0,1.0,29.0,0.0,3.0,0.0,-0.4884984791278839,1.0,-1.4426951595367387e-09,1.0,0.14222318368211112,0.0
1960151383,0.00027412280701754384,7.925388549156677e-05,0,1.0,16.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.22511676424275628,0.0
1555584326490005504,0.00027412280701754384,7.903697987877448e-05,0,1.0,32.0,0.0,3.0,0.0,-0.6816709637641907,1.0,-1.4426951595367387e-09,1.0,0.12198913131820965,0.0
1797490880921919488,0.00027412280701754384,7.769452171288275e-05,0,2.0,10.0,0.0,1.5,0.0,0.0,2.0,-1.4426951595367387e-09,1.0,0.1666284609015531,0.0
875448128786227200,0.00027412280701754384,7.734788518122192e-05,0,1.0,13.0,0.0,3.0,0.0,0.0,1.0,-1.4426951595367387e-09,1.0,0.23328389081732892,0.0
opposite6888,0.00027412280701754384,7.729829906483025e-05,0,,,,,,,,,,,
